Datetime,Open,High,Low,Close,Volume
2026-07-13 10:12:00,209.3300018310547,209.3300018310547,208.94200134277344,209.0850067138672,261569.0
2026-07-13 10:13:00,209.0850067138672,209.2100067138672,208.9600067138672,209.0050048828125,192207.0
2026-07-13 10:14:00,208.9949951171875,209.16000366210935,208.91000366210935,209.1100006103516,170152.0
2026-07-13 10:15:00,209.1150054931641,209.2899932861328,208.9600067138672,209.0500030517578,191080.0
2026-07-13 10:16:00,209.04739379882807,209.1100006103516,207.9199981689453,208.375,663819.0
2026-07-13 10:17:00,208.3800048828125,208.7100067138672,207.7100067138672,208.375,395012.0
2026-07-13 10:18:00,208.40499877929688,208.6750030517578,208.16000366210935,208.44000244140625,211548.0
2026-07-13 10:19:00,208.44009399414065,208.97000122070312,208.41000366210935,208.7050018310547,194757.0
2026-07-13 10:20:00,208.73789978027344,208.8500061035156,208.4600067138672,208.6150054931641,168217.0
2026-07-13 10:21:00,208.6150054931641,208.7250061035156,208.32330322265625,208.5800018310547,175619.0
2026-07-13 10:22:00,208.5399932861328,208.6000061035156,208.33999633789065,208.3699951171875,130999.0
2026-07-13 10:23:00,208.3600006103516,208.8500061035156,208.2700958251953,208.8350067138672,188561.0
2026-07-13 10:24:00,208.83999633789065,209.22000122070312,208.82000732421875,209.07009887695312,264853.0
2026-07-13 10:25:00,209.07000732421875,209.12289428710935,208.92999267578125,208.96929931640625,181686.0
2026-07-13 10:26:00,208.9600067138672,209.13499450683597,208.9199981689453,208.96499633789065,213452.0
2026-07-13 10:27:00,208.97999572753903,208.9900054931641,208.5399932861328,208.5500030517578,162726.0
2026-07-13 10:28:00,208.5500030517578,208.5800018310547,208.3000030517578,208.42999267578125,206543.0
2026-07-13 10:29:00,208.44000244140625,208.6499938964844,208.42999267578125,208.6300048828125,145421.0
2026-07-13 10:30:00,208.6300048828125,208.8800048828125,208.5800018310547,208.83999633789065,211557.0
2026-07-13 10:31:00,208.82000732421875,208.84719848632807,208.57000732421875,208.63999938964844,187304.0
2026-07-13 10:32:00,208.6349029541016,208.67999267578125,208.30999755859372,208.3350067138672,171229.0
2026-07-13 10:33:00,208.33999633789065,208.33999633789065,208.01390075683597,208.25,221137.0
2026-07-13 10:34:00,208.25999450683597,208.40499877929688,208.2100067138672,208.27999877929688,216496.0
2026-07-13 10:35:00,208.2700042724609,208.33990478515625,208.1300048828125,208.1800994873047,155013.0
2026-07-13 10:36:00,208.1992034912109,208.1992034912109,207.8500061035156,207.94500732421875,237483.0
2026-07-13 10:37:00,207.94000244140625,207.9900054931641,207.5200042724609,207.8500061035156,275201.0
2026-07-13 10:38:00,207.83009338378903,208.135498046875,207.80099487304688,208.09500122070312,203672.0
2026-07-13 10:39:00,208.09500122070312,208.33999633789065,208.07000732421875,208.19509887695312,224115.0
2026-07-13 10:40:00,208.19000244140625,208.19839477539065,207.5299072265625,207.6499938964844,246496.0
2026-07-13 10:41:00,207.6499938964844,207.7700042724609,207.3500061035156,207.55999755859372,328871.0
2026-07-13 10:42:00,207.52999877929688,207.62969970703125,207.19500732421875,207.32000732421875,274140.0
2026-07-13 10:43:00,207.32000732421875,207.32000732421875,207.08999633789065,207.1100006103516,292440.0
2026-07-13 10:44:00,207.1100006103516,207.3800048828125,207.07000732421875,207.30999755859372,183319.0
2026-07-13 10:45:00,207.31500244140625,207.3292999267578,207.0500030517578,207.1199951171875,229624.0
2026-07-13 10:46:00,207.1150054931641,207.3000030517578,206.97999572753903,207.2899932861328,370432.0
2026-07-13 10:47:00,207.2700042724609,207.32000732421875,207.0500030517578,207.2449951171875,217343.0
2026-07-13 10:48:00,207.22000122070312,207.44000244140625,207.2100067138672,207.3500061035156,199488.0
2026-07-13 10:49:00,207.33999633789065,207.6300048828125,207.25,207.5,195100.0
2026-07-13 10:50:00,207.5,207.625,207.3905029296875,207.51499938964844,187850.0
2026-07-13 10:51:00,207.52999877929688,207.55999755859372,207.3300018310547,207.47000122070312,170857.0
2026-07-13 10:52:00,207.4600982666016,207.5,207.13999938964844,207.3699951171875,211559.0
2026-07-13 10:53:00,207.3800048828125,207.41000366210935,207.0,207.0904998779297,292354.0
2026-07-13 10:54:00,207.1000061035156,207.15989685058597,206.72999572753903,206.7899932861328,369983.0
2026-07-13 10:55:00,206.7707061767578,206.97000122070312,206.63999938964844,206.9199066162109,262666.0
2026-07-13 10:56:00,206.88499450683597,207.2400054931641,206.82000732421875,207.1649932861328,273118.0
2026-07-13 10:57:00,207.1649932861328,207.47999572753903,207.1649932861328,207.4750061035156,222927.0
2026-07-13 10:58:00,207.47000122070312,207.6100006103516,207.3500061035156,207.3699951171875,436426.0
2026-07-13 10:59:00,207.35499572753903,207.5,207.1699981689453,207.3950042724609,199878.0
2026-07-13 11:00:00,207.3950042724609,207.6300048828125,207.33999633789065,207.43499755859372,300335.0
2026-07-13 11:01:00,207.4499969482422,207.5200042724609,207.3500061035156,207.44500732421875,210437.0
2026-07-13 11:02:00,207.4600067138672,207.62950134277344,207.41000366210935,207.52999877929688,201167.0
2026-07-13 11:03:00,207.51499938964844,207.55499267578125,207.3000030517578,207.4600067138672,154541.0
2026-07-13 11:04:00,207.46499633789065,207.51730346679688,207.1999969482422,207.2899932861328,150387.0
2026-07-13 11:05:00,207.2899932861328,207.47000122070312,207.2400054931641,207.44000244140625,163460.0
2026-07-13 11:06:00,207.4499053955078,207.67999267578125,207.38499450683597,207.42979431152344,191359.0
2026-07-13 11:07:00,207.42999267578125,207.5536956787109,207.1999969482422,207.42999267578125,228573.0
2026-07-13 11:08:00,207.42999267578125,207.47999572753903,207.2700042724609,207.3000030517578,155957.0
2026-07-13 11:09:00,207.2895050048828,207.3000030517578,207.07000732421875,207.3000030517578,236606.0
2026-07-13 11:10:00,207.30999755859372,207.4398956298828,207.1699981689453,207.38499450683597,227434.0
2026-07-13 11:11:00,207.3800048828125,207.5399932861328,207.27999877929688,207.3350067138672,201619.0
2026-07-13 11:12:00,207.3350067138672,207.4900054931641,207.1100006103516,207.38999938964844,237853.0
2026-07-13 11:13:00,207.38949584960935,207.47000122070312,207.25999450683597,207.4149932861328,142894.0
2026-07-13 11:14:00,207.3999938964844,207.5,207.32000732421875,207.4199981689453,189867.0
2026-07-13 11:15:00,207.4199981689453,207.5399932861328,207.30999755859372,207.4149932861328,219195.0
2026-07-13 11:16:00,207.41000366210935,207.6199951171875,207.41000366210935,207.59500122070312,187653.0
2026-07-13 11:17:00,207.59500122070312,207.75,207.5200042724609,207.7400054931641,154507.0
2026-07-13 11:18:00,207.72999572753903,207.9199981689453,207.57000732421875,207.67999267578125,345510.0
2026-07-13 11:19:00,207.6750030517578,207.71499633789065,207.3699951171875,207.51499938964844,196982.0
2026-07-13 11:20:00,207.52999877929688,207.6100006103516,207.4850006103516,207.5850067138672,127879.0
2026-07-13 11:21:00,207.6000061035156,207.7100067138672,207.52999877929688,207.6999969482422,117571.0
2026-07-13 11:22:00,207.6649932861328,207.83999633789065,207.6450042724609,207.76499938964844,222027.0
2026-07-13 11:23:00,207.76499938964844,208.01499938964844,207.7200927734375,207.90499877929688,236150.0
2026-07-13 11:24:00,207.8999938964844,207.97000122070312,207.75,207.7926025390625,310674.0
2026-07-13 11:25:00,207.7899932861328,207.83999633789065,207.6100006103516,207.69000244140625,217621.0
2026-07-13 11:26:00,207.697998046875,207.9149932861328,207.6450042724609,207.8600006103516,179850.0
2026-07-13 11:27:00,207.85009765625,207.9600067138672,207.7350006103516,207.8000030517578,155327.0
2026-07-13 11:28:00,207.7899932861328,207.97000122070312,207.7550048828125,207.83999633789065,173715.0
2026-07-13 11:29:00,207.8600006103516,208.0469970703125,207.75999450683597,207.80499267578125,217779.0
2026-07-13 11:30:00,207.80999755859372,207.96499633789065,207.73399353027344,207.96499633789065,142983.0
2026-07-13 11:31:00,207.97000122070312,208.0050048828125,207.7700042724609,207.90499877929688,145280.0
2026-07-13 11:32:00,207.8999938964844,208.02999877929688,207.6300048828125,207.65499877929688,200982.0
2026-07-13 11:33:00,207.6499938964844,207.7299041748047,207.5438995361328,207.6199951171875,127377.0
2026-07-13 11:34:00,207.6300048828125,207.7899932861328,207.42999267578125,207.45989990234372,155300.0
2026-07-13 11:35:00,207.44000244140625,207.53990173339844,207.3000030517578,207.3000030517578,206086.0
2026-07-13 11:36:00,207.3600006103516,207.4900054931641,207.19000244140625,207.4600067138672,182454.0
2026-07-13 11:37:00,207.4499969482422,207.58999633789065,207.3800048828125,207.52999877929688,229937.0
2026-07-13 11:38:00,207.52999877929688,207.57000732421875,207.3950042724609,207.510498046875,163310.0
2026-07-13 11:39:00,207.50999450683597,207.5249938964844,207.3000030517578,207.44500732421875,231723.0
2026-07-13 11:40:00,207.44500732421875,207.49989318847656,207.22999572753903,207.33999633789065,162134.0
2026-07-13 11:41:00,207.3500061035156,207.3694000244141,207.1300048828125,207.2100067138672,233797.0
2026-07-13 11:42:00,207.2100067138672,207.30999755859372,207.1499938964844,207.2449951171875,114937.0
2026-07-13 11:43:00,207.22509765625,207.27999877929688,207.1100006103516,207.2001037597656,143794.0
2026-07-13 11:44:00,207.22000122070312,207.3300018310547,207.1100006103516,207.16000366210935,239432.0
2026-07-13 11:45:00,207.1300048828125,207.19219970703125,207.0,207.05999755859372,214978.0
2026-07-13 11:46:00,207.0500030517578,207.0998992919922,206.88999938964844,207.02999877929688,314682.0
2026-07-13 11:47:00,207.02999877929688,207.05499267578125,206.8800048828125,206.92999267578125,197300.0
2026-07-13 11:48:00,206.9499969482422,207.0500030517578,206.8999938964844,206.92999267578125,130121.0
2026-07-13 11:49:00,206.92999267578125,207.1100006103516,206.8600006103516,207.0850067138672,280698.0
2026-07-13 11:50:00,207.1000061035156,207.1499938964844,207.00999450683597,207.0200042724609,265205.0
2026-07-13 11:51:00,207.00999450683597,207.0200042724609,206.73269653320312,206.78990173339844,181167.0
2026-07-13 11:52:00,206.7700042724609,207.0200042724609,206.7400054931641,206.92999267578125,185538.0
2026-07-13 11:53:00,206.94000244140625,207.08999633789065,206.8500061035156,207.0800018310547,214487.0
2026-07-13 11:54:00,207.0885009765625,207.1000061035156,206.9199981689453,207.0399932861328,114322.0
2026-07-13 11:55:00,207.02999877929688,207.13999938964844,206.9750061035156,207.02999877929688,104643.0
2026-07-13 11:56:00,207.0249938964844,207.0399932861328,206.8249969482422,206.88580322265625,139295.0
2026-07-13 11:57:00,206.8800048828125,206.91000366210935,206.6699981689453,206.8000030517578,235213.0
2026-07-13 11:58:00,206.8000030517578,206.93499755859372,206.72149658203125,206.8083038330078,133722.0
2026-07-13 11:59:00,206.8000030517578,206.8699951171875,206.67999267578125,206.75,208338.0
2026-07-13 12:00:00,206.75,206.8249969482422,206.41000366210935,206.55999755859372,405238.0
2026-07-13 12:01:00,206.52999877929688,206.63800048828125,206.32000732421875,206.375,284993.0
2026-07-13 12:02:00,206.3699951171875,206.50999450683597,206.2700042724609,206.5,246569.0
2026-07-13 12:03:00,206.4900054931641,206.5500030517578,206.38999938964844,206.44500732421875,149027.0
2026-07-13 12:04:00,206.4600067138672,206.5500030517578,206.05999755859372,206.19000244140625,242063.0
2026-07-13 12:05:00,206.1999969482422,206.3000030517578,205.8699951171875,205.89010620117188,598426.0
2026-07-13 12:06:00,205.9199981689453,206.0785980224609,205.8000030517578,205.88999938964844,226479.0
2026-07-13 12:07:00,205.8800048828125,205.9600067138672,205.8000030517578,205.92999267578125,215687.0
2026-07-13 12:08:00,205.92140197753903,206.0800018310547,205.91009521484372,206.00050354003903,303743.0
2026-07-13 12:09:00,206.0198974609375,206.13999938964844,205.8999938964844,206.1000061035156,259119.0
2026-07-13 12:10:00,206.1000061035156,206.32000732421875,206.00999450683597,206.2400054931641,236138.0
2026-07-13 12:11:00,206.22000122070312,206.30999755859372,206.19000244140625,206.2321014404297,140731.0
2026-07-13 12:12:00,206.2400054931641,206.3000030517578,206.0301055908203,206.0850067138672,156185.0
2026-07-13 12:13:00,206.08999633789065,206.22000122070312,206.0399932861328,206.1262969970703,131255.0
2026-07-13 12:14:00,206.1300048828125,206.25999450683597,206.05999755859372,206.2449951171875,164972.0
2026-07-13 12:15:00,206.2400054931641,206.2440948486328,206.0601043701172,206.14990234375,122542.0
2026-07-13 12:16:00,206.13999938964844,206.13999938964844,205.8800048828125,205.9750061035156,284754.0
2026-07-13 12:17:00,205.97000122070312,206.13999938964844,205.8699951171875,206.1300048828125,175654.0
2026-07-13 12:18:00,206.1300048828125,206.1300048828125,205.91000366210935,206.00999450683597,153922.0
2026-07-13 12:19:00,206.0200042724609,206.1100006103516,205.97000122070312,206.0200042724609,169280.0
2026-07-13 12:20:00,206.0249938964844,206.02999877929688,205.8800048828125,206.00999450683597,130529.0
2026-07-13 12:21:00,206.03990173339844,206.1000061035156,205.8699951171875,205.9149932861328,139099.0
2026-07-13 12:22:00,205.9199981689453,205.9900054931641,205.8500061035156,205.9199981689453,104046.0
2026-07-13 12:23:00,205.92999267578125,205.98989868164065,205.75999450683597,205.8524932861328,195213.0
2026-07-13 12:24:00,205.8600006103516,205.90989685058597,205.8000030517578,205.8800048828125,118717.0
2026-07-13 12:25:00,205.8699951171875,205.93499755859372,205.7700042724609,205.7749938964844,117909.0
2026-07-13 12:26:00,205.7749938964844,205.94000244140625,205.57000732421875,205.8249969482422,342379.0
2026-07-13 12:27:00,205.8249969482422,205.8699951171875,205.68499755859372,205.83999633789065,153883.0
2026-07-13 12:28:00,205.83999633789065,206.0399932861328,205.8300018310547,205.9900054931641,209416.0
2026-07-13 12:29:00,205.9900054931641,206.00999450683597,205.7100067138672,205.9199981689453,206221.0
2026-07-13 12:30:00,205.9199981689453,205.9199981689453,205.57000732421875,205.61810302734372,164950.0
2026-07-13 12:31:00,205.6199951171875,205.6300048828125,205.3999938964844,205.5850067138672,303168.0
2026-07-13 12:32:00,205.5500030517578,205.55999755859372,205.3300018310547,205.38999938964844,198942.0
2026-07-13 12:33:00,205.3800048828125,205.4250030517578,205.1499938964844,205.31069946289065,333827.0
2026-07-13 12:34:00,205.32699584960935,205.32699584960935,205.10499572753903,205.13999938964844,237208.0
2026-07-13 12:35:00,205.13999938964844,205.16000366210935,204.63009643554688,204.72999572753903,747338.0
2026-07-13 12:36:00,204.7899932861328,204.8090057373047,204.5249938964844,204.6999969482422,289065.0
2026-07-13 12:37:00,204.6999969482422,204.80149841308597,204.5200042724609,204.6699981689453,242628.0
2026-07-13 12:38:00,204.66000366210935,204.8594970703125,204.52999877929688,204.8500061035156,312089.0
2026-07-13 12:39:00,204.8600006103516,205.12989807128903,204.7899932861328,204.9750061035156,348668.0
2026-07-13 12:40:00,204.9600067138672,205.05999755859372,204.75,204.83999633789065,272407.0
2026-07-13 12:41:00,204.83999633789065,205.13999938964844,204.7949981689453,205.10009765625,236664.0
2026-07-13 12:42:00,205.1150054931641,205.3025054931641,205.08999633789065,205.22000122070312,275381.0
2026-07-13 12:43:00,205.2400054931641,205.2698974609375,205.1100006103516,205.2400054931641,190170.0
2026-07-13 12:44:00,205.22999572753903,205.25999450683597,205.0240020751953,205.1300048828125,134361.0
2026-07-13 12:45:00,205.13499450683597,205.19000244140625,204.92599487304688,204.93499755859372,139959.0
2026-07-13 12:46:00,204.9199981689453,205.1997985839844,204.89149475097656,205.1992034912109,131334.0
2026-07-13 12:47:00,205.2100067138672,205.2400054931641,205.1000061035156,205.1499938964844,164869.0
2026-07-13 12:48:00,205.13499450683597,205.13499450683597,204.97000122070312,205.0200042724609,145769.0
2026-07-13 12:49:00,205.00999450683597,205.03990173339844,204.69479370117188,204.72000122070312,201763.0
2026-07-13 12:50:00,204.6999969482422,204.75999450683597,204.32000732421875,204.4900054931641,328270.0
2026-07-13 12:51:00,204.5,204.6999969482422,204.5,204.65550231933597,174095.0
2026-07-13 12:52:00,204.6499938964844,204.9600067138672,204.6201019287109,204.9001007080078,190780.0
2026-07-13 12:53:00,204.91000366210935,204.91000366210935,204.67999267578125,204.69000244140625,143112.0
2026-07-13 12:54:00,204.67010498046875,204.7899932861328,204.57049560546875,204.57049560546875,136598.0
2026-07-13 12:55:00,204.57000732421875,204.6199951171875,204.3999938964844,204.6020050048828,244365.0
2026-07-13 12:56:00,204.60499572753903,204.75,204.60499572753903,204.72000122070312,169819.0
2026-07-13 12:57:00,204.72000122070312,204.8999938964844,204.55999755859372,204.8999938964844,256836.0
2026-07-13 12:58:00,204.90499877929688,204.97999572753903,204.72999572753903,204.7899932861328,185505.0
2026-07-13 12:59:00,204.7899932861328,204.8000030517578,204.57000732421875,204.6499938964844,124048.0
2026-07-13 13:00:00,204.63999938964844,204.8686065673828,204.57000732421875,204.8686065673828,144255.0
2026-07-13 13:01:00,204.8600006103516,204.92999267578125,204.8000030517578,204.8184051513672,168623.0
2026-07-13 13:02:00,204.80999755859372,204.88999938964844,204.6499938964844,204.7144927978516,173457.0
2026-07-13 13:03:00,204.7400054931641,204.8650054931641,204.6999969482422,204.7749938964844,97218.0
2026-07-13 13:04:00,204.77999877929688,204.8101043701172,204.55999755859372,204.57000732421875,124338.0
2026-07-13 13:05:00,204.55999755859372,204.7100067138672,204.4900054931641,204.5449981689453,198420.0
2026-07-13 13:06:00,204.52999877929688,204.7400054931641,204.5200042724609,204.6699981689453,138838.0
2026-07-13 13:07:00,204.67999267578125,204.9199981689453,204.65350341796875,204.8513946533203,127812.0
2026-07-13 13:08:00,204.8500061035156,204.87049865722656,204.7400054931641,204.8209991455078,115598.0
2026-07-13 13:09:00,204.8300018310547,205.1699066162109,204.7949981689453,205.01010131835935,222503.0
2026-07-13 13:10:00,205.0399932861328,205.16000366210935,204.91009521484372,204.9499969482422,267872.0
2026-07-13 13:11:00,204.9499969482422,205.0500030517578,204.80999755859372,204.8999938964844,130860.0
2026-07-13 13:12:00,204.8999938964844,204.9499969482422,204.6999969482422,204.80499267578125,196169.0
2026-07-13 13:13:00,204.80999755859372,204.8800048828125,204.69009399414065,204.69009399414065,129155.0
2026-07-13 13:14:00,204.69949340820312,204.7700042724609,204.5502014160156,204.7100067138672,168043.0
2026-07-13 13:15:00,204.7100067138672,204.8199005126953,204.50999450683597,204.53500366210935,150487.0
2026-07-13 13:16:00,204.52099609375,204.57989501953125,204.25999450683597,204.38999938964844,266735.0
2026-07-13 13:17:00,204.38999938964844,204.4900054931641,204.30999755859372,204.44500732421875,121535.0
2026-07-13 13:18:00,204.44009399414065,204.4600067138672,204.32000732421875,204.3999938964844,136285.0
2026-07-13 13:19:00,204.38999938964844,204.4799041748047,204.3000946044922,204.3500061035156,195278.0
2026-07-13 13:20:00,204.3249969482422,204.3249969482422,204.13999938964844,204.2350006103516,217323.0
2026-07-13 13:21:00,204.2250061035156,204.31979370117188,204.1100006103516,204.25,190412.0
2026-07-13 13:22:00,204.25,204.47000122070312,204.23199462890625,204.28500366210935,236651.0
2026-07-13 13:23:00,204.2899932861328,204.3500061035156,204.22999572753903,204.2998962402344,162777.0
2026-07-13 13:24:00,204.2998962402344,204.37989807128903,204.16070556640625,204.19000244140625,271648.0
2026-07-13 13:25:00,204.19000244140625,204.1999969482422,203.860107421875,203.92999267578125,570784.0
2026-07-13 13:26:00,203.94000244140625,203.9600067138672,203.83999633789065,203.92999267578125,298036.0
2026-07-13 13:27:00,203.9217987060547,204.13510131835935,203.8800048828125,204.05999755859372,318192.0
2026-07-13 13:28:00,204.05999755859372,204.2299041748047,204.04010009765625,204.1499938964844,159195.0
2026-07-13 13:29:00,204.13999938964844,204.2400054931641,204.00010681152344,204.2400054931641,186475.0
2026-07-13 13:30:00,204.25,204.33999633789065,204.0800018310547,204.23989868164065,184552.0
2026-07-13 13:31:00,204.2250061035156,204.22999572753903,203.97000122070312,204.13999938964844,200874.0
2026-07-13 13:32:00,204.1199951171875,204.1898956298828,204.0200042724609,204.1699981689453,115495.0
2026-07-13 13:33:00,204.1699981689453,204.32000732421875,204.16259765625,204.26220703125,157926.0
2026-07-13 13:34:00,204.25999450683597,204.33999633789065,204.1999969482422,204.2550048828125,141565.0
2026-07-13 13:35:00,204.25,204.2550048828125,204.07000732421875,204.22000122070312,138185.0
2026-07-13 13:36:00,204.22000122070312,204.2899932861328,203.97999572753903,204.00999450683597,146197.0
2026-07-13 13:37:00,204.0249938964844,204.1300048828125,203.9700927734375,204.0,138367.0
2026-07-13 13:38:00,204.00999450683597,204.05999755859372,203.94000244140625,203.94970703125,131468.0
2026-07-13 13:39:00,203.9550018310547,203.9613037109375,203.77999877929688,203.8600006103516,259408.0
2026-07-13 13:40:00,203.8650054931641,203.8650054931641,203.7100067138672,203.7519073486328,219380.0
2026-07-13 13:41:00,203.7400054931641,204.0749969482422,203.7400054931641,203.94000244140625,243255.0
2026-07-13 13:42:00,203.93499755859372,204.08990478515625,203.9199981689453,203.9900054931641,161323.0
2026-07-13 13:43:00,203.9900054931641,204.0800018310547,203.9272003173828,204.0050048828125,118532.0
2026-07-13 13:44:00,204.0198974609375,204.1199951171875,203.9499969482422,204.0200042724609,223444.0
2026-07-13 13:45:00,204.02999877929688,204.13999938964844,203.9824981689453,204.00999450683597,131846.0
2026-07-13 13:46:00,204.00999450683597,204.07000732421875,203.92999267578125,204.0200042724609,121132.0
2026-07-13 13:47:00,204.02999877929688,204.1100006103516,203.82000732421875,203.85499572753903,182441.0
2026-07-13 13:48:00,203.8500061035156,203.9199981689453,203.8000030517578,203.86279296875,104147.0
2026-07-13 13:49:00,203.83099365234372,203.8500061035156,203.6800994873047,203.7100067138672,196533.0
2026-07-13 13:50:00,203.6999969482422,203.7350006103516,203.56399536132807,203.610107421875,252277.0
2026-07-13 13:51:00,203.6300048828125,203.6499938964844,203.47000122070312,203.5870056152344,240673.0
2026-07-13 13:52:00,203.59500122070312,203.69000244140625,203.51510620117188,203.6750030517578,164460.0
2026-07-13 13:53:00,203.69000244140625,203.75999450683597,203.47999572753903,203.5,176679.0
2026-07-13 13:54:00,203.5200042724609,203.66000366210935,203.47000122070312,203.60499572753903,149936.0
2026-07-13 13:55:00,203.6100006103516,203.77999877929688,203.5749969482422,203.77999877929688,221936.0
2026-07-13 13:56:00,203.78509521484372,203.79910278320312,203.6199951171875,203.71499633789065,153916.0
2026-07-13 13:57:00,203.71499633789065,203.9499969482422,203.6999969482422,203.81500244140625,174238.0
2026-07-13 13:58:00,203.82000732421875,203.82000732421875,203.69000244140625,203.7700042724609,102922.0
2026-07-13 13:59:00,203.75050354003903,203.7899932861328,203.60499572753903,203.6499938964844,105371.0
2026-07-13 14:00:00,203.6450042724609,203.97999572753903,203.6000061035156,203.9149932861328,184491.0
2026-07-13 14:01:00,203.9109039306641,204.1499938964844,203.8999938964844,204.02999877929688,277513.0
2026-07-13 14:02:00,204.0399932861328,204.16000366210935,203.94869995117188,203.9900054931641,167184.0
2026-07-13 14:03:00,203.99749755859372,204.05999755859372,203.91000366210935,204.0308074951172,159074.0
2026-07-13 14:04:00,204.03500366210935,204.1000061035156,203.9600067138672,204.0399932861328,169874.0
2026-07-13 14:05:00,204.02999877929688,204.41000366210935,204.0249938964844,204.3650054931641,288852.0
2026-07-13 14:06:00,204.3800048828125,204.4499969482422,204.2301025390625,204.26499938964844,270591.0
2026-07-13 14:07:00,204.26499938964844,204.32989501953125,204.1199951171875,204.25,164785.0
2026-07-13 14:08:00,204.25,204.27999877929688,204.17999267578125,204.21499633789065,86251.0
2026-07-13 14:09:00,204.19000244140625,204.2198944091797,204.00999450683597,204.08999633789065,123020.0
2026-07-13 14:10:00,204.08999633789065,204.1000061035156,203.94000244140625,203.9499969482422,611221.0
2026-07-13 14:11:00,203.9499969482422,203.9499969482422,203.75999450683597,203.8699951171875,131215.0
